ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
4016864	4016864	0	0
4016865	4016865	0	0
4016866	4016866	0	0
4027795	4027795	0	0
4027796	4027796	0	0
4027797	4027797	0	0
4027798	4027798	0	0
4027799	4027799	0	0
4027800	4027800	0	0
4027801	4027801	0	0
4027802	4027802	0	0
4027803	4027803	0	0
4027804	4027804	0	0
4027805	4027805	0	0
4027806	4027806	0	0
4027807	4027807	0	0
4027808	4027808	0	0
4027809	4027809	0	0
4027810	4027810	0	0
4027811	4027811	0	0
4027812	4027812	0	0
4027813	4027813	0	0
4027814	4027814	0	0
4027815	4027815	0	0
4027816	4027816	0	0
4027817	4027817	0	0
4027818	4027818	0	0
4009500	4009500	0	0
4009086	4009086	0	0
4009137	4009137	0	0
4009189	4009189	0	0
4009190	4009190	0	0
4009192	4009192	0	0
4009194	4009194	0	0
4009196	4009196	0	0
4009197	4009197	0	0
4009198	4009198	0	0
4009199	4009199	0	0
4009200	4009200	0	0
4009201	4009201	0	0
4009202	4009202	0	0
4009203	4009203	0	0
4009204	4009204	0	0
4009205	4009205	0	0
4009206	4009206	0	0
4009207	4009207	0	0
4009230	4009230	0	0
4009233	4009233	0	0
4009271	4009271	0	0
4009272	4009272	0	0
4009277	4009277	0	0
4009308	4009308	0	0
4009323	4009323	0	0
4009338	4009338	0	0
4009339	4009339	0	0
4009340	4009340	0	0
4009341	4009341	0	0
4009342	4009342	0	0
4009344	4009344	0	0
4009345	4009345	0	0
4009346	4009346	0	0
4009347	4009347	0	0
4009348	4009348	0	0
4009349	4009349	0	0
4009350	4009350	0	0
4009351	4009351	0	0
4009353	4009353	0	0
4009354	4009354	0	0
443690	443690	0	0
443691	443691	0	0
4019849	4019849	0	0
4019885	4019885	0	0
4019886	4019886	0	0
4019887	4019887	0	0
4019888	4019888	0	0
4019889	4019889	0	0
4019890	4019890	0	0
4019891	4019891	0	0
4019892	4019892	0	0
4019893	4019893	0	0
4019894	4019894	0	0
4019895	4019895	0	0
4019896	4019896	0	0
4019897	4019897	0	0
4019898	4019898	0	0
4019899	4019899	0	0
4019900	4019900	0	0
4019901	4019901	0	0
4019902	4019902	0	0
4019903	4019903	0	0
4019904	4019904	0	0
4019906	4019906	0	0
4019907	4019907	0	0
4019909	4019909	0	0
4019910	4019910	0	0
4019911	4019911	0	0
4019912	4019912	0	0
4019913	4019913	0	0
444255	444255	0	0
4009079	4009079	0	0
4009080	4009080	0	0
4009082	4009082	0	0
4009083	4009083	0	0
4009084	4009084	0	0
4013879	4013879	0	0
4013880	4013880	0	0
4013881	4013881	0	0
4013884	4013884	0	0
4013885	4013885	0	0
4013886	4013886	0	0
4013887	4013887	0	0
4013888	4013888	0	0
4013890	4013890	0	0
4013891	4013891	0	0
4013893	4013893	0	0
4013927	4013927	0	0
4013928	4013928	0	0
4013929	4013929	0	0
4013930	4013930	0	0
4013933	4013933	0	0
4013934	4013934	0	0
4016226	4016226	0	0
4016238	4016238	0	0
4016281	4016281	0	0
4016282	4016282	0	0
4016283	4016283	0	0
4016284	4016284	0	0
4016285	4016285	0	0
4016286	4016286	0	0
4016287	4016287	0	0
4016288	4016288	0	0
4016289	4016289	0	0
4016290	4016290	0	0
4016291	4016291	0	0
4016292	4016292	0	0
4016293	4016293	0	0
4016294	4016294	0	0
4016295	4016295	0	0
4016296	4016296	0	0
4016297	4016297	0	0
4016298	4016298	0	0
4016299	4016299	0	0
4016300	4016300	0	0
4016301	4016301	0	0
4016303	4016303	0	0
4016304	4016304	0	0
4016305	4016305	0	0
4016307	4016307	0	0
4016308	4016308	0	0
4016309	4016309	0	0
4016310	4016310	0	0
4016311	4016311	0	0
4016312	4016312	0	0
4016313	4016313	0	0
4016314	4016314	0	0
4016315	4016315	0	0
4016095	4016095	0	0
4016141	4016141	0	0
4016143	4016143	0	0
4016144	4016144	0	0
4016145	4016145	0	0
4016146	4016146	0	0
4016147	4016147	0	0
4016148	4016148	0	0
4016149	4016149	0	0
4016151	4016151	0	0
4016152	4016152	0	0
4016153	4016153	0	0
4016154	4016154	0	0
4016156	4016156	0	0
4016157	4016157	0	0
4016158	4016158	0	0
4012978	4012978	0	0
4012979	4012979	0	0
4012980	4012980	0	0
4012984	4012984	0	0
4016867	4016867	0	0
4016868	4016868	0	0
4016869	4016869	0	0
4016870	4016870	0	0
4016871	4016871	0	0
4016872	4016872	0	0
4016873	4016873	0	0
4016875	4016875	0	0
4016876	4016876	0	0
4016877	4016877	0	0
4016878	4016878	0	0
4016879	4016879	0	0
4016880	4016880	0	0
4016881	4016881	0	0
4016882	4016882	0	0
4016883	4016883	0	0
4016884	4016884	0	0
4016885	4016885	0	0
4016895	4016895	0	0
4016900	4016900	0	0
4016906	4016906	0	0
4016907	4016907	0	0
4016909	4016909	0	0
4016910	4016910	0	0
4016911	4016911	0	0
4016913	4016913	0	0
4016914	4016914	0	0
4016915	4016915	0	0
4016916	4016916	0	0
4016917	4016917	0	0
4016918	4016918	0	0
4013806	4013806	0	0
4013807	4013807	0	0
4013808	4013808	0	0
4013809	4013809	0	0
4013810	4013810	0	0
4013811	4013811	0	0
4013812	4013812	0	0
4013813	4013813	0	0
4013814	4013814	0	0
4013819	4013819	0	0
4013821	4013821	0	0
4013822	4013822	0	0
4013827	4013827	0	0
4013828	4013828	0	0
4013641	4013641	0	0
4013642	4013642	0	0
4013644	4013644	0	0
4013645	4013645	0	0
4013646	4013646	0	0
4013647	4013647	0	0
4013648	4013648	0	0
4013649	4013649	0	0
4013650	4013650	0	0
4013651	4013651	0	0
4013652	4013652	0	0
4027837	4027837	0	0
4027839	4027839	0	0
4027840	4027840	0	0
4027842	4027842	0	0
4027844	4027844	0	0
4027847	4027847	0	0
4027849	4027849	0	0
4027852	4027852	0	0
4027853	4027853	0	0
4027856	4027856	0	0
4027858	4027858	0	0
4027860	4027860	0	0
4027861	4027861	0	0
4027871	4027871	0	0
443695	443695	0	0
443789	443789	0	0
443803	443803	0	0
443804	443804	0	0
443812	443812	0	0
443813	443813	0	0
4007044	4007044	0	0
4007062	4007062	0	0
4007138	4007138	0	0
4006698	4006698	0	0
4006706	4006706	0	0
4013817	4013817	0	0
4006732	4006732	0	0
4006743	4006743	0	0
4006787	4006787	0	0
4006795	4006795	0	0
4006797	4006797	0	0
4006799	4006799	0	0
4006800	4006800	0	0
4006802	4006802	0	0
4006807	4006807	0	0
4006809	4006809	0	0
4006811	4006811	0	0
4006812	4006812	0	0
4006813	4006813	0	0
4006814	4006814	0	0
4006815	4006815	0	0
4006818	4006818	0	0
4006831	4006831	0	0
4006832	4006832	0	0
4006833	4006833	0	0
4006834	4006834	0	0
4006835	4006835	0	0
4006836	4006836	0	0
4006837	4006837	0	0
4006838	4006838	0	0
4006842	4006842	0	0
4006844	4006844	0	0
4006848	4006848	0	0
4006859	4006859	0	0
4006860	4006860	0	0
4006894	4006894	0	0
4006912	4006912	0	0
4006972	4006972	0	0
4006978	4006978	0	0
4009085	4009085	0	0
4008862	4008862	0	0
4008863	4008863	0	0
4008864	4008864	0	0
4008866	4008866	0	0
4008867	4008867	0	0
4006846	4006846	0	0
4008869	4008869	0	0
4008870	4008870	0	0
4008871	4008871	0	0
4008872	4008872	0	0
4008873	4008873	0	0
4008875	4008875	0	0
4008876	4008876	0	0
4008877	4008877	0	0
4008878	4008878	0	0
4008879	4008879	0	0
4008880	4008880	0	0
4008887	4008887	0	0
4008891	4008891	0	0
4008897	4008897	0	0
4008899	4008899	0	0
4008900	4008900	0	0
4008901	4008901	0	0
4008909	4008909	0	0
4008649	4008649	0	0
4008703	4008703	0	0
4008704	4008704	0	0
4008705	4008705	0	0
4008708	4008708	0	0
4008722	4008722	0	0
4008739	4008739	0	0
443352	443352	0	0
443364	443364	0	0
443379	443379	0	0
443395	443395	0	0
443423	443423	0	0
443440	443440	0	0
443461	443461	0	0
443469	443469	0	0
443470	443470	0	0
443471	443471	0	0
443472	443472	0	0
443474	443474	0	0
443475	443475	0	0
443476	443476	0	0
443477	443477	0	0
4005997	4005997	0	0
4005998	4005998	0	0
4006008	4006008	0	0
4012985	4012985	0	0
4012991	4012991	0	0
4012986	4012986	0	0
4012993	4012993	0	0
4012994	4012994	0	0
4012995	4012995	0	0
4012996	4012996	0	0
4012997	4012997	0	0
4012998	4012998	0	0
4012718	4012718	0	0
4012719	4012719	0	0
4012720	4012720	0	0
4012721	4012721	0	0
4012722	4012722	0	0
4012723	4012723	0	0
4012724	4012724	0	0
4012754	4012754	0	0
443986	443986	0	0
443987	443987	0	0
4008741	4008741	0	0
443988	443988	0	0
443991	443991	0	0
443992	443992	0	0
443993	443993	0	0
443994	443994	0	0
443996	443996	0	0
443997	443997	0	0
443998	443998	0	0
443999	443999	0	0
444000	444000	0	0
444001	444001	0	0
444004	444004	0	0
444005	444005	0	0
444006	444006	0	0
4015674	4015674	0	0
4015675	4015675	0	0
4015677	4015677	0	0
4015678	4015678	0	0
4015679	4015679	0	0
4015680	4015680	0	0
4015681	4015681	0	0
4015682	4015682	0	0
4015683	4015683	0	0
4015684	4015684	0	0
4015685	4015685	0	0
4015686	4015686	0	0
4015687	4015687	0	0
4015688	4015688	0	0
4015690	4015690	0	0
4015691	4015691	0	0
4015692	4015692	0	0
4027875	4027875	0	0
4027877	4027877	0	0
4027915	4027915	0	0
4027916	4027916	0	0
4027917	4027917	0	0
4027918	4027918	0	0
4027919	4027919	0	0
4027920	4027920	0	0
4027921	4027921	0	0
4027922	4027922	0	0
4027923	4027923	0	0
4027924	4027924	0	0
4027765	4027765	0	0
4027766	4027766	0	0
4027767	4027767	0	0
4027768	4027768	0	0
4027769	4027769	0	0
4027770	4027770	0	0
4027771	4027771	0	0
4027772	4027772	0	0
4026096	4026096	0	0
4026097	4026097	0	0
4026098	4026098	0	0
4026099	4026099	0	0
4026100	4026100	0	0
4026107	4026107	0	0
4026108	4026108	0	0
4026109	4026109	0	0
4026116	4026116	0	0
4026118	4026118	0	0
4026119	4026119	0	0
4026120	4026120	0	0
4026121	4026121	0	0
4026122	4026122	0	0
4026123	4026123	0	0
4026124	4026124	0	0
4026140	4026140	0	0
4026161	4026161	0	0
4026163	4026163	0	0
4026165	4026165	0	0
4026166	4026166	0	0
4026170	4026170	0	0
4026172	4026172	0	0
4026173	4026173	0	0
4026176	4026176	0	0
4026177	4026177	0	0
4026178	4026178	0	0
4026179	4026179	0	0
4026180	4026180	0	0
4026181	4026181	0	0
4026182	4026182	0	0
4026183	4026183	0	0
4026184	4026184	0	0
4026185	4026185	0	0
4026186	4026186	0	0
4026187	4026187	0	0
4026188	4026188	0	0
4026189	4026189	0	0
4026190	4026190	0	0
4026191	4026191	0	0
4026192	4026192	0	0
4026193	4026193	0	0
443038	443038	0	0
443040	443040	0	0
443041	443041	0	0
443042	443042	0	0
4026138	4026138	0	0
443044	443044	0	0
443045	443045	0	0
4016744	4016744	0	0
4016745	4016745	0	0
4016748	4016748	0	0
4016749	4016749	0	0
4016778	4016778	0	0
4016803	4016803	0	0
4016841	4016841	0	0
4016842	4016842	0	0
4016843	4016843	0	0
4016844	4016844	0	0
4016845	4016845	0	0
4016846	4016846	0	0
4016847	4016847	0	0
4016849	4016849	0	0
4016850	4016850	0	0
4016851	4016851	0	0
4016852	4016852	0	0
4016854	4016854	0	0
4016582	4016582	0	0
4016583	4016583	0	0
4016584	4016584	0	0
4016585	4016585	0	0
4016586	4016586	0	0
4016587	4016587	0	0
4016588	4016588	0	0
4016590	4016590	0	0
4016591	4016591	0	0
4016592	4016592	0	0
4016593	4016593	0	0
4016594	4016594	0	0
4016596	4016596	0	0
4016597	4016597	0	0
4016598	4016598	0	0
4016599	4016599	0	0
4016600	4016600	0	0
4016601	4016601	0	0
4016605	4016605	0	0
4016631	4016631	0	0
4016632	4016632	0	0
4006026	4006026	0	0
4005727	4005727	0	0
4005789	4005789	0	0
4005794	4005794	0	0
4005796	4005796	0	0
4005797	4005797	0	0
4005798	4005798	0	0
4005800	4005800	0	0
4005801	4005801	0	0
4005802	4005802	0	0
4005803	4005803	0	0
4005804	4005804	0	0
4005805	4005805	0	0
4005806	4005806	0	0
4005807	4005807	0	0
4005808	4005808	0	0
4005809	4005809	0	0
4005810	4005810	0	0
4005813	4005813	0	0
4005814	4005814	0	0
4005815	4005815	0	0
4005816	4005816	0	0
4005817	4005817	0	0
4005818	4005818	0	0
4005819	4005819	0	0
4005822	4005822	0	0
4005837	4005837	0	0
4005857	4005857	0	0
4005534	4005534	0	0
4005542	4005542	0	0
4005547	4005547	0	0
4005586	4005586	0	0
4005636	4005636	0	0
4005652	4005652	0	0
4005653	4005653	0	0
4005655	4005655	0	0
4005709	4005709	0	0
4005711	4005711	0	0
4005360	4005360	0	0
4005363	4005363	0	0
4005394	4005394	0	0
4017256	4017256	0	0
4017257	4017257	0	0
4017258	4017258	0	0
4017259	4017259	0	0
4017260	4017260	0	0
4017261	4017261	0	0
4017262	4017262	0	0
4017263	4017263	0	0
4017264	4017264	0	0
4017265	4017265	0	0
4017267	4017267	0	0
4017268	4017268	0	0
4017269	4017269	0	0
4017270	4017270	0	0
4017271	4017271	0	0
4017272	4017272	0	0
4017273	4017273	0	0
4017274	4017274	0	0
4017275	4017275	0	0
4017276	4017276	0	0
4017277	4017277	0	0
4017278	4017278	0	0
4017279	4017279	0	0
4017281	4017281	0	0
4017282	4017282	0	0
4015693	4015693	0	0
4015694	4015694	0	0
4015695	4015695	0	0
4015696	4015696	0	0
4015697	4015697	0	0
4015698	4015698	0	0
4015699	4015699	0	0
4015700	4015700	0	0
4015702	4015702	0	0
4015703	4015703	0	0
4015714	4015714	0	0
4015722	4015722	0	0
4015723	4015723	0	0
4015725	4015725	0	0
4015479	4015479	0	0
4015510	4015510	0	0
4015511	4015511	0	0
4015512	4015512	0	0
4015513	4015513	0	0
4015514	4015514	0	0
4015515	4015515	0	0
4015516	4015516	0	0
4015517	4015517	0	0
443161	443161	0	0
443162	443162	0	0
443164	443164	0	0
442912	442912	0	0
442940	442940	0	0
442945	442945	0	0
442946	442946	0	0
442947	442947	0	0
4014847	4014847	0	0
4014850	4014850	0	0
4014851	4014851	0	0
4014854	4014854	0	0
4014873	4014873	0	0
4014876	4014876	0	0
4014670	4014670	0	0
4014671	4014671	0	0
4014672	4014672	0	0
443678	443678	0	0
443680	443680	0	0
443681	443681	0	0
443682	443682	0	0
443683	443683	0	0
443684	443684	0	0
443685	443685	0	0
443686	443686	0	0
443687	443687	0	0
4015368	4015368	0	0
4015369	4015369	0	0
4015370	4015370	0	0
4015371	4015371	0	0
4015372	4015372	0	0
4015373	4015373	0	0
4015374	4015374	0	0
4015376	4015376	0	0
4015377	4015377	0	0
4015378	4015378	0	0
4015379	4015379	0	0
4015380	4015380	0	0
4015381	4015381	0	0
4015382	4015382	0	0
4015383	4015383	0	0
4015384	4015384	0	0
4015385	4015385	0	0
4015386	4015386	0	0
4015387	4015387	0	0
4015388	4015388	0	0
4015389	4015389	0	0
4015390	4015390	0	0
4015391	4015391	0	0
4015392	4015392	0	0
4015393	4015393	0	0
4015394	4015394	0	0
4015395	4015395	0	0
4015397	4015397	0	0
4015398	4015398	0	0
4015399	4015399	0	0
4015400	4015400	0	0
4015401	4015401	0	0
4015403	4015403	0	0
4015404	4015404	0	0
4015405	4015405	0	0
4015406	4015406	0	0
4015407	4015407	0	0
442969	442969	0	0
442970	442970	0	0
442971	442971	0	0
4016634	4016634	0	0
4016636	4016636	0	0
4016637	4016637	0	0
4016660	4016660	0	0
4016666	4016666	0	0
4013481	4013481	0	0
4013484	4013484	0	0
4013542	4013542	0	0
4013543	4013543	0	0
4013554	4013554	0	0
4013557	4013557	0	0
4013559	4013559	0	0
4013560	4013560	0	0
4013561	4013561	0	0
4013562	4013562	0	0
4013563	4013563	0	0
4013291	4013291	0	0
4013292	4013292	0	0
4013293	4013293	0	0
4013294	4013294	0	0
4013295	4013295	0	0
4013296	4013296	0	0
4013297	4013297	0	0
4013298	4013298	0	0
4013299	4013299	0	0
4013300	4013300	0	0
4013301	4013301	0	0
4013302	4013302	0	0
4013331	4013331	0	0
4013383	4013383	0	0
4027820	4027820	0	0
4027821	4027821	0	0
4027822	4027822	0	0
4027823	4027823	0	0
4027824	4027824	0	0
4027825	4027825	0	0
4027680	4027680	0	0
4027827	4027827	0	0
4027828	4027828	0	0
4027829	4027829	0	0
4027662	4027662	0	0
4027664	4027664	0	0
4027665	4027665	0	0
4027667	4027667	0	0
4027676	4027676	0	0
4027679	4027679	0	0
4027683	4027683	0	0
4027685	4027685	0	0
4027686	4027686	0	0
4027694	4027694	0	0
4027696	4027696	0	0
4027698	4027698	0	0
4027700	4027700	0	0
4027703	4027703	0	0
4027704	4027704	0	0
4027705	4027705	0	0
4027706	4027706	0	0
4027707	4027707	0	0
4027708	4027708	0	0
4027709	4027709	0	0
4027719	4027719	0	0
4027720	4027720	0	0
4027722	4027722	0	0
4027723	4027723	0	0
4025991	4025991	0	0
4025992	4025992	0	0
4025994	4025994	0	0
4025995	4025995	0	0
4025996	4025996	0	0
4025997	4025997	0	0
4014013	4014013	0	0
4014015	4014015	0	0
4014016	4014016	0	0
4014017	4014017	0	0
4014018	4014018	0	0
4014019	4014019	0	0
4014020	4014020	0	0
4013829	4013829	0	0
4013830	4013830	0	0
4013831	4013831	0	0
4013834	4013834	0	0
4013835	4013835	0	0
4013855	4013855	0	0
4013856	4013856	0	0
4013857	4013857	0	0
4013858	4013858	0	0
4013859	4013859	0	0
4013861	4013861	0	0
4013863	4013863	0	0
4010955	4010955	0	0
4010956	4010956	0	0
4010958	4010958	0	0
4010961	4010961	0	0
4010962	4010962	0	0
4010979	4010979	0	0
4010982	4010982	0	0
4010987	4010987	0	0
4010988	4010988	0	0
4010989	4010989	0	0
4010990	4010990	0	0
4010991	4010991	0	0
4010992	4010992	0	0
4010996	4010996	0	0
4010997	4010997	0	0
4011000	4011000	0	0
4011002	4011002	0	0
4011004	4011004	0	0
4011005	4011005	0	0
4011006	4011006	0	0
4011041	4011041	0	0
4011043	4011043	0	0
4011044	4011044	0	0
4011045	4011045	0	0
4011046	4011046	0	0
4011053	4011053	0	0
4011057	4011057	0	0
4013188	4013188	0	0
4013189	4013189	0	0
4013190	4013190	0	0
4013191	4013191	0	0
4013192	4013192	0	0
4013193	4013193	0	0
4013194	4013194	0	0
4013195	4013195	0	0
4012838	4012838	0	0
4012839	4012839	0	0
4012840	4012840	0	0
4012844	4012844	0	0
4012845	4012845	0	0
4012846	4012846	0	0
4012847	4012847	0	0
4012848	4012848	0	0
4012849	4012849	0	0
4012850	4012850	0	0
4012851	4012851	0	0
4012852	4012852	0	0
4014673	4014673	0	0
4014674	4014674	0	0
4014675	4014675	0	0
4014676	4014676	0	0
4014677	4014677	0	0
4014678	4014678	0	0
4014679	4014679	0	0
4014680	4014680	0	0
4014681	4014681	0	0
4014683	4014683	0	0
4014684	4014684	0	0
4014685	4014685	0	0
4014686	4014686	0	0
4014687	4014687	0	0
4014688	4014688	0	0
4014690	4014690	0	0
4014691	4014691	0	0
4014692	4014692	0	0
4014693	4014693	0	0
4014695	4014695	0	0
4014696	4014696	0	0
4014697	4014697	0	0
4014698	4014698	0	0
4014699	4014699	0	0
4014700	4014700	0	0
4013937	4013937	0	0
4013938	4013938	0	0
4013939	4013939	0	0
4013725	4013725	0	0
4013726	4013726	0	0
4013727	4013727	0	0
4013728	4013728	0	0
4013729	4013729	0	0
4013730	4013730	0	0
4013731	4013731	0	0
4013732	4013732	0	0
4013733	4013733	0	0
4013734	4013734	0	0
4013739	4013739	0	0
4013740	4013740	0	0
4013741	4013741	0	0
4013742	4013742	0	0
4013743	4013743	0	0
4013744	4013744	0	0
4013745	4013745	0	0
4013746	4013746	0	0
4013772	4013772	0	0
4013773	4013773	0	0
4013774	4013774	0	0
4013776	4013776	0	0
4013777	4013777	0	0
4013778	4013778	0	0
4013780	4013780	0	0
4013781	4013781	0	0
4013782	4013782	0	0
4013783	4013783	0	0
4013784	4013784	0	0
4013785	4013785	0	0
4013786	4013786	0	0
4013787	4013787	0	0
4013789	4013789	0	0
4013790	4013790	0	0
4013791	4013791	0	0
4013792	4013792	0	0
4013802	4013802	0	0
4013803	4013803	0	0
4010901	4010901	0	0
442972	442972	0	0
442973	442973	0	0
442974	442974	0	0
442975	442975	0	0
442976	442976	0	0
442977	442977	0	0
442978	442978	0	0
442984	442984	0	0
442989	442989	0	0
442990	442990	0	0
442995	442995	0	0
442996	442996	0	0
442997	442997	0	0
442998	442998	0	0
443021	443021	0	0
443022	443022	0	0
443023	443023	0	0
443024	443024	0	0
443025	443025	0	0
443026	443026	0	0
443027	443027	0	0
443028	443028	0	0
443029	443029	0	0
443030	443030	0	0
4014584	4014584	0	0
4014585	4014585	0	0
4014595	4014595	0	0
4014608	4014608	0	0
4014609	4014609	0	0
4014610	4014610	0	0
4014663	4014663	0	0
4014664	4014664	0	0
4014665	4014665	0	0
4014666	4014666	0	0
4014667	4014667	0	0
4014668	4014668	0	0
4014669	4014669	0	0
4014399	4014399	0	0
4014400	4014400	0	0
4014401	4014401	0	0
4014402	4014402	0	0
4014403	4014403	0	0
4014404	4014404	0	0
4014405	4014405	0	0
4014406	4014406	0	0
4014407	4014407	0	0
4014419	4014419	0	0
4014439	4014439	0	0
4014444	4014444	0	0
4014446	4014446	0	0
4014448	4014448	0	0
4014453	4014453	0	0
4014465	4014465	0	0
4014472	4014472	0	0
4013653	4013653	0	0
4013654	4013654	0	0
4013655	4013655	0	0
4013656	4013656	0	0
4025998	4025998	0	0
4025999	4025999	0	0
4026002	4026002	0	0
4026007	4026007	0	0
4026010	4026010	0	0
4026016	4026016	0	0
4026035	4026035	0	0
4026037	4026037	0	0
4026056	4026056	0	0
4026057	4026057	0	0
4026058	4026058	0	0
4026059	4026059	0	0
4026060	4026060	0	0
4026061	4026061	0	0
4026062	4026062	0	0
4026063	4026063	0	0
4026064	4026064	0	0
4026065	4026065	0	0
4026066	4026066	0	0
4026067	4026067	0	0
4026068	4026068	0	0
4026069	4026069	0	0
4026072	4026072	0	0
4026073	4026073	0	0
4026074	4026074	0	0
4026075	4026075	0	0
4026078	4026078	0	0
4026084	4026084	0	0
4025816	4025816	0	0
4025819	4025819	0	0
4025830	4025830	0	0
4025833	4025833	0	0
4025840	4025840	0	0
4025841	4025841	0	0
4025842	4025842	0	0
443814	443814	0	0
443817	443817	0	0
443818	443818	0	0
443181	443181	0	0
443182	443182	0	0
443183	443183	0	0
443184	443184	0	0
443185	443185	0	0
443255	443255	0	0
443256	443256	0	0
4025838	4025838	0	0
443270	443270	0	0
443273	443273	0	0
443276	443276	0	0
443277	443277	0	0
443278	443278	0	0
443279	443279	0	0
443280	443280	0	0
443281	443281	0	0
443333	443333	0	0
4012853	4012853	0	0
4012854	4012854	0	0
4012855	4012855	0	0
4012856	4012856	0	0
4012857	4012857	0	0
4012859	4012859	0	0
4012860	4012860	0	0
4012861	4012861	0	0
4012878	4012878	0	0
4012881	4012881	0	0
4012882	4012882	0	0
4012883	4012883	0	0
4012920	4012920	0	0
4012928	4012928	0	0
4012938	4012938	0	0
4012948	4012948	0	0
4012879	4012879	0	0
4012956	4012956	0	0
4012958	4012958	0	0
4012962	4012962	0	0
4012966	4012966	0	0
4012967	4012967	0	0
4012970	4012970	0	0
4012971	4012971	0	0
4012972	4012972	0	0
4012974	4012974	0	0
4012975	4012975	0	0
4012976	4012976	0	0
4010460	4010460	0	0
4010461	4010461	0	0
4010485	4010485	0	0
4010487	4010487	0	0
4010488	4010488	0	0
4010489	4010489	0	0
4010491	4010491	0	0
4010492	4010492	0	0
4010493	4010493	0	0
4010494	4010494	0	0
4010495	4010495	0	0
4010496	4010496	0	0
4010497	4010497	0	0
4010498	4010498	0	0
4010499	4010499	0	0
4010500	4010500	0	0
4010201	4010201	0	0
4010202	4010202	0	0
4010203	4010203	0	0
4010204	4010204	0	0
4010205	4010205	0	0
4010206	4010206	0	0
4010207	4010207	0	0
4010208	4010208	0	0
4010209	4010209	0	0
4010210	4010210	0	0
4015805	4015805	0	0
4015806	4015806	0	0
4015807	4015807	0	0
4015808	4015808	0	0
4015809	4015809	0	0
4015811	4015811	0	0
4015812	4015812	0	0
4015813	4015813	0	0
4015814	4015814	0	0
4015815	4015815	0	0
4015817	4015817	0	0
4015824	4015824	0	0
4015825	4015825	0	0
4015827	4015827	0	0
4015828	4015828	0	0
4015830	4015830	0	0
4010912	4010912	0	0
4010905	4010905	0	0
4010907	4010907	0	0
4010908	4010908	0	0
4010909	4010909	0	0
4010910	4010910	0	0
4010911	4010911	0	0
4010913	4010913	0	0
4013935	4013935	0	0
4010917	4010917	0	0
4010918	4010918	0	0
4010919	4010919	0	0
4010920	4010920	0	0
4010732	4010732	0	0
4010733	4010733	0	0
4010734	4010734	0	0
4010735	4010735	0	0
4010736	4010736	0	0
4010737	4010737	0	0
4010738	4010738	0	0
4010739	4010739	0	0
4010741	4010741	0	0
4010742	4010742	0	0
4010743	4010743	0	0
4010744	4010744	0	0
4012755	4012755	0	0
4012756	4012756	0	0
4012757	4012757	0	0
4012758	4012758	0	0
4012759	4012759	0	0
4012760	4012760	0	0
4012761	4012761	0	0
4012762	4012762	0	0
4012764	4012764	0	0
4012765	4012765	0	0
4012766	4012766	0	0
4012767	4012767	0	0
4012768	4012768	0	0
4012769	4012769	0	0
4012770	4012770	0	0
4012771	4012771	0	0
4012772	4012772	0	0
4012773	4012773	0	0
4012774	4012774	0	0
4012775	4012775	0	0
4012776	4012776	0	0
4012777	4012777	0	0
4012778	4012778	0	0
4012779	4012779	0	0
4012780	4012780	0	0
4012781	4012781	0	0
