concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
4180149	4083508	Has method	20110731	20991231	
4191113	4119332	Has component	20110731	20991231	
4073137	4329658	Has dir proc site	20110731	20991231	
4077619	4140159	Has method	20110731	20991231	
4312914	4029919	Has asso morph	20110731	20991231	
4293758	4082957	Has part of	20110731	20991231	
4204805	4238316	Has part of	20110731	20991231	
4237702	4150766	Has part of	20110731	20991231	
4137567	4147841	Has dir proc site	20110731	20991231	
4123446	4132865	Has indir proc site	20110731	20991231	
4314800	4117981	Has method	20110731	20991231	
4103042	4097459	Has interprets	20110731	20991231	
4102457	4099769	Has finding site	20110731	20991231	
4087690	4118107	Has part of	20110731	20991231	
4346863	318800	Has focus	20110731	20991231	
4162903	4159494	Has causative agent	20110731	20991231	
4172125	4044536	Has method	20110731	20991231	
4206616	4254051	Using subst	20110731	20991231	
4197380	4271692	Has causative agent	20110731	20991231	
4125258	4127352	Has interprets	20110731	20991231	
4125176	4283683	Has indir proc site	20110731	20991231	
4025965	4231016	Has method	20110731	20991231	
4120006	4217142	Has indir proc site	20110731	20991231	
4104920	4168004	Has asso morph	20110731	20991231	
4007925	4165732	Has specimen topo	20110731	20991231	
4335607	4177661	Has finding site	20110731	20991231	
40488801	4175951	Has asso morph	20110731	20991231	
4060611	4042325	Has focus	20110731	20991231	
4316632	4313421	Has asso morph	20110731	20991231	
4128698	4208825	Has dir morph	20110731	20991231	
318549	4027932	Has finding site	20110731	20991231	
4114096	4043369	Has interprets	20110731	20991231	
4108319	4168004	Has asso morph	20110731	20991231	
4202803	4235346	Has part of	20110731	20991231	
4115287	4194234	Has asso morph	20110731	20991231	
4031035	4179955	Has asso morph	20110731	20991231	
4120052	4029306	Has dir proc site	20110731	20991231	
4281108	4055929	Has part of	20110731	20991231	
4337507	4264843	Has interprets	20110731	20991231	
4107679	4164276	Has finding site	20110731	20991231	
40485380	4241958	Has indir proc site	20110731	20991231	
4199632	4159575	Has part of	20110731	20991231	
4052810	4078068	Has asso morph	20110731	20991231	
4071513	4148390	Has dir morph	20110731	20991231	
4263099	4337115	Has dir proc site	20110731	20991231	
4247073	4011851	Has finding site	20110731	20991231	
4219601	4096151	Finding site of	20110731	20991231	
4029619	4098131	Finding site of	20110731	20991231	
4178756	4149442	Dir morph of	20110731	20991231	
4207031	4116898	Dir device of	20110731	20991231	
4236661	4001012	Clinical course of	20110731	20991231	
4207319	40482336	Method of	20110731	20991231	
4139132	4103864	Causative agent of	20110731	20991231	
4339225	4032431	Interprets of	20110731	20991231	
40481759	40481472	Asso morph of	20110731	20991231	
4232493	4333775	Subst used by	20110731	20991231	
4280677	4196460	Dir device of	20110731	20991231	
4233157	40487123	Dir device of	20110731	20991231	
4349536	4079394	Indir proc site of	20110731	20991231	
4069590	4182652	Interpretation of	20110731	20991231	
4132135	4100926	Interpretation of	20110731	20991231	
4181412	4103667	Interpretation of	20110731	20991231	
4326564	40491824	Dir proc site of	20110731	20991231	
4164543	4163030	Subsumes	20110731	20991231	
4222974	4270588	Subsumes	20110731	20991231	
4048936	4056366	Subsumes	20110731	20991231	
4172122	4170677	Subsumes	20110731	20991231	
4207195	4264593	Subsumes	20110731	20991231	
4044176	40491494	Method of	20110731	20991231	
4177571	4014430	Part of	20110731	20991231	
4111583	4129767	Part of	20110731	20991231	
4239280	4132779	Part of	20110731	20991231	
4043866	4071802	Method of	20110731	20991231	
432250	4121604	Asso finding of	20110731	20991231	
4213260	4204022	Dir subst of	20110731	20991231	
4163066	4165465	Subsumes	20110731	20991231	
4185488	4183386	Subsumes	20110731	20991231	
4085944	4079220	Subsumes	20110731	20991231	
4268254	4120232	Subsumes	20110731	20991231	
4027742	4100049	Subsumes	20110731	20991231	
4256228	313590	Subsumes	20110731	20991231	
4129220	4245574	Subsumes	20110731	20991231	
4029424	4008578	Subsumes	20110731	20991231	
4184714	4182653	Subsumes	20110731	20991231	
4047343	4180149	Subsumes	20110731	20991231	
4087185	4205270	Subsumes	20110731	20991231	
4116379	4113996	Subsumes	20110731	20991231	
4028244	4001578	Subsumes	20110731	20991231	
4124120	4093202	Subsumes	20110731	20991231	
4272865	4118201	Subsumes	20110731	20991231	
4055774	4158999	Subsumes	20110731	20991231	
4348732	4113069	Subsumes	20110731	20991231	
4100819	4230093	Subsumes	20110731	20991231	
4338971	4144549	Subsumes	20110731	20991231	
134144	4004139	Subsumes	20110731	20991231	
4220030	4016979	Subsumes	20110731	20991231	
4023469	4330155	Subsumes	20110731	20991231	
4268552	4074919	Subsumes	20110731	20991231	
4055396	4315918	Subsumes	20110731	20991231	
4102320	4346042	Subsumes	20110731	20991231	
4194447	4208697	Subsumes	20110731	20991231	
199870	4191250	Subsumes	20110731	20991231	
4181438	4208747	Subsumes	20110731	20991231	
437459	4047774	Subsumes	20110731	20991231	
4191243	4149870	Subsumes	20110731	20991231	
4112109	4153379	Has interpretation	20110731	20991231	
4150721	4120138	Has part of	20110731	20991231	
4311967	4187372	Has proc site	20110731	20991231	
4153456	4305747	Has active ing	20110731	20991231	
4187538	4144541	Has indir proc site	20110731	20991231	
4104496	4104495	Has interprets	20110731	20991231	
4310390	4159575	Has part of	20110731	20991231	
4282706	4352267	Has part of	20110731	20991231	
4055972	4297090	Has interprets	20110731	20991231	
4112995	4238643	Has interprets	20110731	20991231	
4071359	4055929	Has part of	20110731	20991231	
4343100	4232481	Has dir proc site	20110731	20991231	
23808	4233476	Has asso morph	20110731	20991231	
4168714	4191508	Has finding site	20110731	20991231	
4033190	4099541	Has asso morph	20110731	20991231	
4190197	4030939	Subsumes	20110731	20991231	
4289104	4165544	Subsumes	20110731	20991231	
4143312	4141615	Subsumes	20110731	20991231	
4061734	4032858	Subsumes	20110731	20991231	
4073050	4256253	Subsumes	20110731	20991231	
4119959	4149725	Subsumes	20110731	20991231	
4300695	4219601	Has finding site	20110731	20991231	
4015490	4112201	Has finding site	20110731	20991231	
4283747	4296022	Has finding site	20110731	20991231	
4243488	4328095	Has component	20110731	20991231	
4087181	4089231	Has interprets	20110731	20991231	
4270707	4198662	Has interprets	20110731	20991231	
4296447	4109901	Has part of	20110731	20991231	
4030033	4044525	Has method	20110731	20991231	
4243564	4305589	Has asso morph	20110731	20991231	
4354075	4219982	Has finding site	20110731	20991231	
4095370	4305890	Has causative agent	20110731	20991231	
4126596	4244368	Has dir proc site	20110731	20991231	
4025835	4289445	Has interprets	20110731	20991231	
4258842	4142401	Has method	20110731	20991231	
4108495	4111517	Has interprets	20110731	20991231	
4076139	4300877	Has laterality	20110731	20991231	
4336608	4086536	Has method	20110731	20991231	
4182152	4163702	Has interprets	20110731	20991231	
4335102	4324450	Has intent	20110731	20991231	
4337693	4116830	Has occurrence	20110731	20991231	
4173980	4025840	Has causative agent	20110731	20991231	
4173800	4247638	Has finding site	20110731	20991231	
4030815	4231017	Has dir device	20110731	20991231	
4299833	4116830	Has occurrence	20110731	20991231	
4343686	4029919	Has asso morph	20110731	20991231	
4118384	4159761	Has interpretation	20110731	20991231	
4012382	4133963	Has finding site	20110731	20991231	
4181623	4044525	Has method	20110731	20991231	
40481133	4136419	Has finding site	20110731	20991231	
4227778	4217121	Has active ing	20110731	20991231	
4122767	4242893	Has finding site	20110731	20991231	
4307204	4184947	Has dir proc site	20110731	20991231	
4041812	4044177	Has method	20110731	20991231	
4072968	4198252	Has dir proc site	20110731	20991231	
4170741	4091162	Has dir proc site	20110731	20991231	
4107932	4120136	Has part of	20110731	20991231	
4200059	4137204	Has indir proc site	20110731	20991231	
4068782	4044536	Has method	20110731	20991231	
4043592	4177661	Has dir proc site	20110731	20991231	
4322465	4220792	Has asso morph	20110731	20991231	
4064526	4201409	Has method	20110731	20991231	
4108546	4159575	Has part of	20110731	20991231	
4307131	40480911	Has pathology	20110731	20991231	
4046920	4147001	Has dir morph	20110731	20991231	
4296517	4169265	Has proc device	20110731	20991231	
72403	4179955	Has asso morph	20110731	20991231	
4304793	4001181	Has specimen	20110731	20991231	
4045159	40478884	Subsumes	20110731	20991231	
4198288	4091865	Subsumes	20110731	20991231	
4185128	4104886	Subsumes	20110731	20991231	
4265717	4265821	Subsumes	20110731	20991231	
4099163	4264154	Subsumes	20110731	20991231	
4162408	4234582	Subsumes	20110731	20991231	
373105	4198433	Subsumes	20110731	20991231	
4225464	4295761	Subsumes	20110731	20991231	
4237166	4092232	Subsumes	20110731	20991231	
4030041	4130011	Subsumes	20110731	20991231	
4041473	40481477	Subsumes	20110731	20991231	
4275872	4188699	Subsumes	20110731	20991231	
4053887	4219373	Subsumes	20110731	20991231	
4138680	4280962	Subsumes	20110731	20991231	
4146042	4343131	Subsumes	20110731	20991231	
4031618	4007628	Subsumes	20110731	20991231	
4305529	4194868	Subsumes	20110731	20991231	
4123194	4149279	Subsumes	20110731	20991231	
4030781	4168544	Subsumes	20110731	20991231	
40485423	74045	Subsumes	20110731	20991231	
4273702	4229103	Subsumes	20110731	20991231	
4032935	442332	Subsumes	20110731	20991231	
4344027	4106354	Subsumes	20110731	20991231	
4314991	4312845	Subsumes	20110731	20991231	
4168155	442413	Finding site of	20110731	20991231	
4317407	4252538	Finding site of	20110731	20991231	
4176624	4056367	Part of	20110731	20991231	
4065528	4065639	Interprets of	20110731	20991231	
4116830	4245336	Occurrence of	20110731	20991231	
4235444	4040985	Subsumes	20110731	20991231	
437454	4315378	Subsumes	20110731	20991231	
4187886	4079977	Subsumes	20110731	20991231	
4116876	4114366	Subsumes	20110731	20991231	
4078942	4138585	Subsumes	20110731	20991231	
4197787	4222019	Subsumes	20110731	20991231	
4062664	442741	Subsumes	20110731	20991231	
4144336	4128072	Subsumes	20110731	20991231	
77066	4115688	Subsumes	20110731	20991231	
80809	4115161	Subsumes	20110731	20991231	
4093447	4237280	Subsumes	20110731	20991231	
4243049	4125466	Subsumes	20110731	20991231	
381301	4336553	Subsumes	20110731	20991231	
4105438	4044568	Subsumes	20110731	20991231	
4042914	4071029	Subsumes	20110731	20991231	
40492322	4177997	Subsumes	20110731	20991231	
440013	4055791	Subsumes	20110731	20991231	
4137915	4138053	Subsumes	20110731	20991231	
4062063	4166394	Subsumes	20110731	20991231	
4338315	4018570	Subsumes	20110731	20991231	
4238088	4094443	Dir proc site of	20110731	20991231	
4044700	4040839	Method of	20110731	20991231	
4294040	4229998	Dose form of	20110731	20991231	
4035455	4228671	Dir device of	20110731	20991231	
4122132	4017778	Component of	20110731	20991231	
4187935	4069918	Subsumes	20110731	20991231	
4029602	4319896	Subsumes	20110731	20991231	
4138127	4068042	Subsumes	20110731	20991231	
4134166	4170959	Subsumes	20110731	20991231	
4202658	4002240	Subsumes	20110731	20991231	
4193324	4128555	Subsumes	20110731	20991231	
4198967	4198972	Subsumes	20110731	20991231	
441207	4095498	Subsumes	20110731	20991231	
4132397	4058029	Subsumes	20110731	20991231	
4223101	4212505	Subsumes	20110731	20991231	
4196441	4130552	Subsumes	20110731	20991231	
444206	4344510	Subsumes	20110731	20991231	
4180941	4125947	Subsumes	20110731	20991231	
4126092	4127223	Subsumes	20110731	20991231	
4021920	4230826	Subsumes	20110731	20991231	
4056928	4268630	Subsumes	20110731	20991231	
4262608	4042508	Subsumes	20110731	20991231	
194286	4095748	Subsumes	20110731	20991231	
4130410	4128452	Subsumes	20110731	20991231	
4021072	4306118	Subsumes	20110731	20991231	
4194197	4125477	Subsumes	20110731	20991231	
4116830	4033326	Occurrence of	20110731	20991231	
4293928	4227412	Dose form of	20110731	20991231	
4105096	4083119	Dir proc site of	20110731	20991231	
4033177	4266480	Subsumes	20110731	20991231	
4155552	4081209	Subsumes	20110731	20991231	
4149991	4094035	Subsumes	20110731	20991231	
4124924	4122705	Subsumes	20110731	20991231	
4151484	4126518	Subsumes	20110731	20991231	
4104188	4217129	Subsumes	20110731	20991231	
432910	435284	Subsumes	20110731	20991231	
4215078	4220442	Subsumes	20110731	20991231	
4296178	4212636	Subsumes	20110731	20991231	
40482662	75037	Subsumes	20110731	20991231	
4107441	4298546	Subsumes	20110731	20991231	
4027240	4032435	Subsumes	20110731	20991231	
443267	4335980	Subsumes	20110731	20991231	
4044638	4007482	Subsumes	20110731	20991231	
4029919	4210893	Subsumes	20110731	20991231	
4177243	4332528	Asso finding of	20110731	20991231	
4312510	30133	Clinical course of	20110731	20991231	
4116429	4109103	Interprets of	20110731	20991231	
4296022	4049207	Dir proc site of	20110731	20991231	
4022585	4155198	Asso morph of	20110731	20991231	
4120135	4091840	Part of	20110731	20991231	
4108391	4009664	Part of	20110731	20991231	
4272632	4092651	Finding site of	20110731	20991231	
4121979	4193373	Occurrence of	20110731	20991231	
4081836	4207280	Method of	20110731	20991231	
4135493	40484948	Interpretation of	20110731	20991231	
40480911	4317283	Pathology of	20110731	20991231	
40484883	4065006	Interprets of	20110731	20991231	
4253629	4168836	Finding context of	20110731	20991231	
4044190	4207425	Method of	20110731	20991231	
4040907	4230279	Device used by	20110731	20991231	
4092021	4089471	Interprets of	20110731	20991231	
4147841	4088851	Finding site of	20110731	20991231	
4221994	4076104	Finding method of	20110731	20991231	
4221994	4072746	Finding method of	20110731	20991231	
4230356	4071526	Dir morph of	20110731	20991231	
4038673	4289995	Device used by	20110731	20991231	
4296022	194519	Finding site of	20110731	20991231	
4322189	4243001	Causative agent of	20110731	20991231	
4106015	4023426	Acc device used by	20110731	20991231	
4251953	40479608	Asso morph of	20110731	20991231	
4290980	4150468	Asso morph of	20110731	20991231	
4043369	4314150	Interprets of	20110731	20991231	
4221994	4141789	Finding method of	20110731	20991231	
4029919	4120347	Specimen morph of	20110731	20991231	
4166210	4342870	Asso morph of	20110731	20991231	
4046280	40479598	Specimen of	20110731	20991231	
4309706	4309393	Active ing of	20110731	20991231	
4310816	4050267	Dir proc site of	20110731	20991231	
4271678	4207296	Dir proc site of	20110731	20991231	
4174917	4021727	Subsumes	20110731	20991231	
4086703	4117998	Subsumes	20110731	20991231	
4223162	4236258	Subsumes	20110731	20991231	
133569	4002650	Subsumes	20110731	20991231	
4229604	4231640	Subsumes	20110731	20991231	
4242584	4077798	Subsumes	20110731	20991231	
4123544	4109688	Subsumes	20110731	20991231	
438730	4006309	Subsumes	20110731	20991231	
4330862	4281614	Subsumes	20110731	20991231	
4173884	4005826	Subsumes	20110731	20991231	
4154596	4241349	Subsumes	20110731	20991231	
4237321	4296257	Subsumes	20110731	20991231	
4049544	4052111	Subsumes	20110731	20991231	
4114368	4116372	Subsumes	20110731	20991231	
4175246	4168110	Subsumes	20110731	20991231	
4160735	4206825	Subsumes	20110731	20991231	
4092595	4087360	Subsumes	20110731	20991231	
443507	4062533	Subsumes	20110731	20991231	
381021	442113	Subsumes	20110731	20991231	
4308398	4309012	Subsumes	20110731	20991231	
4224389	4236464	Subsumes	20110731	20991231	
40491509	4042275	Subsumes	20110731	20991231	
440985	4012104	Subsumes	20110731	20991231	
4014361	4013557	Subsumes	20110731	20991231	
4115735	4261492	Subsumes	20110731	20991231	
4281602	4085165	Subsumes	20110731	20991231	
4075292	4085722	Subsumes	20110731	20991231	
4317258	4298618	Subsumes	20110731	20991231	
4031313	4270918	Subsumes	20110731	20991231	
4237321	40482428	Subsumes	20110731	20991231	
4301966	4306915	Subsumes	20110731	20991231	
4305546	4319262	Subsumes	20110731	20991231	
4336134	373199	Subsumes	20110731	20991231	
4164735	4252270	Subsumes	20110731	20991231	
4135211	4201596	Subsumes	20110731	20991231	
4114803	4043374	Subsumes	20110731	20991231	
4322456	4249101	Subsumes	20110731	20991231	
4298630	4247497	Subsumes	20110731	20991231	
437097	4213595	Subsumes	20110731	20991231	
4074799	4074363	Subsumes	20110731	20991231	
4029845	4157588	Subsumes	20110731	20991231	
4099484	40482781	Subsumes	20110731	20991231	
4135097	4214931	Subsumes	20110731	20991231	
40546921	40482589	Subsumes	20110731	20991231	
4044057	4006783	Subsumes	20110731	20991231	
4154739	75053	Subsumes	20110731	20991231	
4282610	4290696	Subsumes	20110731	20991231	
4087901	4155152	Subsumes	20110731	20991231	
4203711	4079646	Subsumes	20110731	20991231	
4043179	4216735	Subsumes	20110731	20991231	
4302931	4051998	Subsumes	20110731	20991231	
443863	4288166	Subsumes	20110731	20991231	
4300156	4047008	Subsumes	20110731	20991231	
4131588	4241539	Subsumes	20110731	20991231	
4280226	441294	Subsumes	20110731	20991231	
4258502	4026052	Subsumes	20110731	20991231	
4238518	81424	Subsumes	20110731	20991231	
4294049	4191741	Subsumes	20110731	20991231	
4127295	4055698	Subsumes	20110731	20991231	
4152356	4062180	Subsumes	20110731	20991231	
4193901	4005547	Subsumes	20110731	20991231	
4236641	4182725	Subsumes	20110731	20991231	
40489445	40491827	Subsumes	20110731	20991231	
434899	4052010	Subsumes	20110731	20991231	
4081947	4197459	Subsumes	20110731	20991231	
4180767	4314674	Subsumes	20110731	20991231	
4329041	4139512	Subsumes	20110731	20991231	
4157564	4131480	Subsumes	20110731	20991231	
4163026	4082846	Subsumes	20110731	20991231	
4304717	4146077	Subsumes	20110731	20991231	
4160001	4012214	Subsumes	20110731	20991231	
4050835	4140541	Subsumes	20110731	20991231	
4121812	4234105	Subsumes	20110731	20991231	
4059223	4030299	Subsumes	20110731	20991231	
4110627	4108207	Subsumes	20110731	20991231	
4229660	4230696	Subsumes	20110731	20991231	
4180941	4080160	Subsumes	20110731	20991231	
4215266	4214569	Subsumes	20110731	20991231	
4196083	4032988	Subsumes	20110731	20991231	
4206745	4217972	Subsumes	20110731	20991231	
4267420	4014331	Subsumes	20110731	20991231	
4235718	4225702	Subsumes	20110731	20991231	
4002393	4012927	Subsumes	20110731	20991231	
4025738	4028445	Subsumes	20110731	20991231	
436665	4028027	Subsumes	20110731	20991231	
4128589	4137900	Subsumes	20110731	20991231	
4013694	4125292	Subsumes	20110731	20991231	
4044094	4163112	Subsumes	20110731	20991231	
4184233	40482825	Subsumes	20110731	20991231	
4091528	4063225	Subsumes	20110731	20991231	
4180653	4099175	Subsumes	20110731	20991231	
4026406	4312880	Subsumes	20110731	20991231	
4258228	4250757	Subsumes	20110731	20991231	
4179059	4001854	Subsumes	20110731	20991231	
4353266	4353267	Subsumes	20110731	20991231	
4077687	4118470	Subsumes	20110731	20991231	
4138290	4136702	Subsumes	20110731	20991231	
4332514	4194159	Subsumes	20110731	20991231	
4295370	192669	Subsumes	20110731	20991231	
4009049	4264370	Subsumes	20110731	20991231	
4205505	4235662	Subsumes	20110731	20991231	
4026269	4202359	Subsumes	20110731	20991231	
4078915	4082889	Subsumes	20110731	20991231	
4129663	4218189	Subsumes	20110731	20991231	
4141733	4097595	Subsumes	20110731	20991231	
4055125	4172242	Subsumes	20110731	20991231	
4018404	4160866	Subsumes	20110731	20991231	
4135174	4324621	Subsumes	20110731	20991231	
4311540	4142900	Subsumes	20110731	20991231	
4215266	4190558	Subsumes	20110731	20991231	
4080425	4051333	Subsumes	20110731	20991231	
4032237	4000901	Subsumes	20110731	20991231	
4084021	4084022	Subsumes	20110731	20991231	
4217210	4182027	Subsumes	20110731	20991231	
4121165	4261768	Subsumes	20110731	20991231	
434592	4294435	Subsumes	20110731	20991231	
4188487	4035417	Subsumes	20110731	20991231	
4168771	4028331	Subsumes	20110731	20991231	
4102781	4084247	Subsumes	20110731	20991231	
40539927	4087864	Subsumes	20110731	20991231	
4223341	4294544	Subsumes	20110731	20991231	
4124348	4004244	Subsumes	20110731	20991231	
4271128	4127518	Subsumes	20110731	20991231	
4330071	4076104	Subsumes	20110731	20991231	
4101687	4070129	Subsumes	20110731	20991231	
4233450	4228411	Subsumes	20110731	20991231	
4160615	4017153	Subsumes	20110731	20991231	
4243351	4262540	Subsumes	20110731	20991231	
4095883	4005498	Subsumes	20110731	20991231	
4304932	4305331	Subsumes	20110731	20991231	
4222805	4219654	Subsumes	20110731	20991231	
4124568	4349933	Subsumes	20110731	20991231	
4005184	4263990	Subsumes	20110731	20991231	
4341385	4023435	Subsumes	20110731	20991231	
4189475	4164954	Subsumes	20110731	20991231	
4027391	4164607	Subsumes	20110731	20991231	
4220936	4219429	Subsumes	20110731	20991231	
4244887	4200737	Subsumes	20110731	20991231	
4019914	4287382	Subsumes	20110731	20991231	
4159874	4168123	Subsumes	20110731	20991231	
320741	4120115	Subsumes	20110731	20991231	
4218115	4246396	Subsumes	20110731	20991231	
4108021	4108175	Subsumes	20110731	20991231	
4041998	4041999	Subsumes	20110731	20991231	
4079583	4139113	Subsumes	20110731	20991231	
4174627	4174638	Subsumes	20110731	20991231	
4027766	4192396	Subsumes	20110731	20991231	
4130518	4243887	Subsumes	20110731	20991231	
4043200	4122801	Subsumes	20110731	20991231	
4145825	40487132	Subsumes	20110731	20991231	
4042331	4109145	Subsumes	20110731	20991231	
4160899	4252872	Subsumes	20110731	20991231	
4270904	4047299	Subsumes	20110731	20991231	
4105256	4051151	Subsumes	20110731	20991231	
4019198	4131375	Subsumes	20110731	20991231	
4198126	4250335	Subsumes	20110731	20991231	
4046956	4097131	Subsumes	20110731	20991231	
4082089	4047707	Subsumes	20110731	20991231	
4005186	4020389	Subsumes	20110731	20991231	
4179906	4111852	Subsumes	20110731	20991231	
4266143	4200343	Subsumes	20110731	20991231	
4014165	4210557	Subsumes	20110731	20991231	
4044368	4234243	Subsumes	20110731	20991231	
4054521	4112600	Subsumes	20110731	20991231	
4332934	4016006	Subsumes	20110731	20991231	
4021663	4109692	Subsumes	20110731	20991231	
444084	434670	Subsumes	20110731	20991231	
192963	4276657	Subsumes	20110731	20991231	
4025357	4240940	Subsumes	20110731	20991231	
4025367	4052281	Subsumes	20110731	20991231	
4227713	4117341	Subsumes	20110731	20991231	
4101796	4089714	Subsumes	20110731	20991231	
4043226	4040975	Subsumes	20110731	20991231	
4115424	4117505	Subsumes	20110731	20991231	
4251946	4036978	Subsumes	20110731	20991231	
4132804	4217513	Subsumes	20110731	20991231	
4161058	4078726	Subsumes	20110731	20991231	
4041273	4276724	Subsumes	20110731	20991231	
4205543	4205546	Subsumes	20110731	20991231	
4239972	4312210	Subsumes	20110731	20991231	
40491354	4335538	Subsumes	20110731	20991231	
4102765	4176187	Subsumes	20110731	20991231	
4187032	4320992	Subsumes	20110731	20991231	
4058016	4057862	Subsumes	20110731	20991231	
4249827	440940	Subsumes	20110731	20991231	
4171837	4272703	Subsumes	20110731	20991231	
4078284	4217843	Subsumes	20110731	20991231	
4149492	4213635	Subsumes	20110731	20991231	
4308127	4068181	Subsumes	20110731	20991231	
4087209	4290548	Subsumes	20110731	20991231	
4180941	4124195	Subsumes	20110731	20991231	
4287929	199861	Subsumes	20110731	20991231	
439002	4208913	Subsumes	20110731	20991231	
4027177	4205713	Subsumes	20110731	20991231	
4011664	4011665	Subsumes	20110731	20991231	
4028875	40479216	Subsumes	20110731	20991231	
4030017	4260917	Subsumes	20110731	20991231	
4045248	4014819	Subsumes	20110731	20991231	
4044609	4024410	Subsumes	20110731	20991231	
4266316	4112911	Subsumes	20110731	20991231	
40481122	4113810	Subsumes	20110731	20991231	
4253891	4092439	Subsumes	20110731	20991231	
4062636	4015294	Subsumes	20110731	20991231	
4307534	4072831	Subsumes	20110731	20991231	
4239368	4264179	Subsumes	20110731	20991231	
4024326	4194795	Subsumes	20110731	20991231	
4158258	4170100	Subsumes	20110731	20991231	
4265057	4019551	Subsumes	20110731	20991231	
4029964	4266527	Subsumes	20110731	20991231	
4124464	4127795	Subsumes	20110731	20991231	
4217015	4271465	Subsumes	20110731	20991231	
4132649	4256498	Subsumes	20110731	20991231	
4125334	4236218	Subsumes	20110731	20991231	
4297235	4339711	Subsumes	20110731	20991231	
4119780	4121803	Subsumes	20110731	20991231	
4283540	4127623	Subsumes	20110731	20991231	
4346836	4058050	Subsumes	20110731	20991231	
4228773	4125425	Subsumes	20110731	20991231	
4197433	4342639	Subsumes	20110731	20991231	
4249893	4145298	Subsumes	20110731	20991231	
434875	4312935	Subsumes	20110731	20991231	
4270050	4147220	Subsumes	20110731	20991231	
4064547	442689	Subsumes	20110731	20991231	
4022394	4022713	Subsumes	20110731	20991231	
4042503	378741	Subsumes	20110731	20991231	
4108616	4242244	Subsumes	20110731	20991231	
4170515	4173377	Subsumes	20110731	20991231	
4172476	4029647	Subsumes	20110731	20991231	
200588	4096026	Subsumes	20110731	20991231	
4025165	4048518	Subsumes	20110731	20991231	
4064358	40480497	Subsumes	20110731	20991231	
4090620	4349924	Subsumes	20110731	20991231	
437312	4059114	Subsumes	20110731	20991231	
4222258	40483129	Subsumes	20110731	20991231	
4126280	4101552	Subsumes	20110731	20991231	
4269979	4111197	Subsumes	20110731	20991231	
4038188	4165676	Subsumes	20110731	20991231	
4051899	4312094	Subsumes	20110731	20991231	
4028373	4320327	Subsumes	20110731	20991231	
4042664	4340108	Subsumes	20110731	20991231	
40482724	40484894	Subsumes	20110731	20991231	
4044364	40491831	Subsumes	20110731	20991231	
4273466	4083329	Subsumes	20110731	20991231	
4230216	4212207	Subsumes	20110731	20991231	
4078743	4107735	Subsumes	20110731	20991231	
4323614	4231935	Subsumes	20110731	20991231	
376337	376106	Subsumes	20110731	20991231	
4226513	4131247	Subsumes	20110731	20991231	
4302444	4115909	Subsumes	20110731	20991231	
4343574	4244725	Subsumes	20110731	20991231	
4001034	4231326	Subsumes	20110731	20991231	
4172465	4188317	Subsumes	20110731	20991231	
4152308	4152310	Subsumes	20110731	20991231	
4046263	4107614	Subsumes	20110731	20991231	
4045900	4058183	Subsumes	20110731	20991231	
4211117	4177514	Subsumes	20110731	20991231	
200452	200263	Subsumes	20110731	20991231	
4239749	4227395	Subsumes	20110731	20991231	
4215461	4234840	Subsumes	20110731	20991231	
4027371	444052	Subsumes	20110731	20991231	
4085695	4187388	Subsumes	20110731	20991231	
4025689	4321606	Subsumes	20110731	20991231	
4334585	4196233	Subsumes	20110731	20991231	
4024618	4301463	Subsumes	20110731	20991231	
4044609	40479868	Subsumes	20110731	20991231	
440603	4128092	Subsumes	20110731	20991231	
4159625	4146665	Subsumes	20110731	20991231	
4064270	4219899	Subsumes	20110731	20991231	
4100958	4164958	Has asso morph	20110731	20991231	
4239726	4184153	Has finding site	20110731	20991231	
4116596	4311928	Has finding site	20110731	20991231	
140506	4116830	Has occurrence	20110731	20991231	
4124336	4249459	Has dir proc site	20110731	20991231	
4106186	4250034	Has finding site	20110731	20991231	
4093794	4305589	Has asso morph	20110731	20991231	
4277436	4154333	Has finding site	20110731	20991231	
4062503	4167532	Has focus	20110731	20991231	
4216780	4104246	Has finding site	20110731	20991231	
4200393	4165553	Has dir device	20110731	20991231	
4177100	4307358	Has finding site	20110731	20991231	
4156794	4017709	Has finding site	20110731	20991231	
4215573	4133895	Has intent	20110731	20991231	
4312074	4034658	Has dir proc site	20110731	20991231	
4236622	4028232	Has dir proc site	20110731	20991231	
4226949	4055799	Has dir proc site	20110731	20991231	
4236733	4245118	Has dir morph	20110731	20991231	
4100913	4132800	Has method	20110731	20991231	
4295176	4005162	Has asso morph	20110731	20991231	
4142878	4214426	Has asso morph	20110731	20991231	
4047238	4099478	Has finding site	20110731	20991231	
434455	4103301	Has asso morph	20110731	20991231	
4109648	4043006	Has asso morph	20110731	20991231	
4014329	4164958	Has asso morph	20110731	20991231	
4027663	4271189	Has finding site	20110731	20991231	
4241922	4183397	Has finding site	20110731	20991231	
4135664	9189	Has interpretation	20110731	20991231	
4198565	4232816	Has intent	20110731	20991231	
4054197	4199457	Has finding site	20110731	20991231	
4246176	4044510	Using device	20110731	20991231	
4277201	4236533	Has part of	20110731	20991231	
40486591	4168914	Has dir morph	20110731	20991231	
4323367	4132507	Has temporal context	20110731	20991231	
4076570	4176039	Has part of	20110731	20991231	
4013314	4178756	Has asso morph	20110731	20991231	
4245092	4005310	Has finding site	20110731	20991231	
40489427	4260843	Has dir proc site	20110731	20991231	
4128613	4180337	Has part of	20110731	20991231	
